,static_id,model,persona,score
517,IFBench_217,llama-3-2-1b-instruct,no,0
518,IFBench_218,llama-3-2-1b-instruct,no,0
519,IFBench_219,llama-3-2-1b-instruct,no,0
520,IFBench_220,llama-3-2-1b-instruct,no,0
521,IFBench_221,llama-3-2-1b-instruct,no,1
522,IFBench_222,llama-3-2-1b-instruct,no,0
523,IFBench_223,llama-3-2-1b-instruct,no,0
524,IFBench_224,llama-3-2-1b-instruct,no,0
525,IFBench_225,llama-3-2-1b-instruct,no,0
526,IFBench_226,llama-3-2-1b-instruct,no,0
527,IFBench_227,llama-3-2-1b-instruct,no,0
528,IFBench_228,llama-3-2-1b-instruct,no,0
529,IFBench_229,llama-3-2-1b-instruct,no,0
530,IFBench_230,llama-3-2-1b-instruct,no,0
531,IFBench_231,llama-3-2-1b-instruct,no,0
532,IFBench_232,llama-3-2-1b-instruct,no,0
533,IFBench_233,llama-3-2-1b-instruct,no,0
534,IFBench_234,llama-3-2-1b-instruct,no,0
535,IFBench_235,llama-3-2-1b-instruct,no,0
536,IFBench_236,llama-3-2-1b-instruct,no,0
537,IFBench_237,llama-3-2-1b-instruct,no,0
538,IFBench_238,llama-3-2-1b-instruct,no,0
539,IFBench_239,llama-3-2-1b-instruct,no,0
540,IFBench_240,llama-3-2-1b-instruct,no,0
541,IFBench_241,llama-3-2-1b-instruct,no,0
542,IFBench_242,llama-3-2-1b-instruct,no,0
543,IFBench_243,llama-3-2-1b-instruct,no,0
544,IFBench_244,llama-3-2-1b-instruct,no,0
545,IFBench_245,llama-3-2-1b-instruct,no,0
546,IFBench_246,llama-3-2-1b-instruct,no,0
547,IFBench_247,llama-3-2-1b-instruct,no,0
548,IFBench_248,llama-3-2-1b-instruct,no,0
549,IFBench_249,llama-3-2-1b-instruct,no,0
550,IFBench_250,llama-3-2-1b-instruct,no,0
551,IFBench_251,llama-3-2-1b-instruct,no,0
552,IFBench_252,llama-3-2-1b-instruct,no,0
553,IFBench_253,llama-3-2-1b-instruct,no,0
554,IFBench_254,llama-3-2-1b-instruct,no,1
555,IFBench_255,llama-3-2-1b-instruct,no,0
556,IFBench_256,llama-3-2-1b-instruct,no,0
557,IFBench_257,llama-3-2-1b-instruct,no,0
558,IFBench_258,llama-3-2-1b-instruct,no,0
559,IFBench_259,llama-3-2-1b-instruct,no,1
560,IFBench_260,llama-3-2-1b-instruct,no,0
561,IFBench_261,llama-3-2-1b-instruct,no,0
562,IFBench_262,llama-3-2-1b-instruct,no,0
563,IFBench_263,llama-3-2-1b-instruct,no,0
564,IFBench_264,llama-3-2-1b-instruct,no,0
565,IFBench_265,llama-3-2-1b-instruct,no,0
566,IFBench_266,llama-3-2-1b-instruct,no,0
567,IFBench_267,llama-3-2-1b-instruct,no,0
568,IFBench_268,llama-3-2-1b-instruct,no,0
569,IFBench_269,llama-3-2-1b-instruct,no,0
570,IFBench_270,llama-3-2-1b-instruct,no,0
571,IFBench_271,llama-3-2-1b-instruct,no,0
572,IFBench_272,llama-3-2-1b-instruct,no,0
573,IFBench_273,llama-3-2-1b-instruct,no,0
574,IFBench_274,llama-3-2-1b-instruct,no,0
575,IFBench_275,llama-3-2-1b-instruct,no,0
576,IFBench_276,llama-3-2-1b-instruct,no,0
577,IFBench_277,llama-3-2-1b-instruct,no,0
578,IFBench_278,llama-3-2-1b-instruct,no,0
579,IFBench_279,llama-3-2-1b-instruct,no,0
580,IFBench_280,llama-3-2-1b-instruct,no,0
581,IFBench_281,llama-3-2-1b-instruct,no,0
582,IFBench_282,llama-3-2-1b-instruct,no,0
583,IFBench_283,llama-3-2-1b-instruct,no,0
584,IFBench_284,llama-3-2-1b-instruct,no,0
585,IFBench_285,llama-3-2-1b-instruct,no,0
586,IFBench_286,llama-3-2-1b-instruct,no,0
587,IFBench_287,llama-3-2-1b-instruct,no,0
588,IFBench_288,llama-3-2-1b-instruct,no,0
589,IFBench_289,llama-3-2-1b-instruct,no,0
590,IFBench_290,llama-3-2-1b-instruct,no,0
591,IFBench_291,llama-3-2-1b-instruct,no,1
592,IFBench_292,llama-3-2-1b-instruct,no,1
593,IFBench_293,llama-3-2-1b-instruct,no,1
594,IFBench_294,llama-3-2-1b-instruct,no,0
595,IFBench_295,llama-3-2-1b-instruct,no,1
596,IFBench_296,llama-3-2-1b-instruct,no,0
597,IFBench_297,llama-3-2-1b-instruct,no,0
598,IFBench_298,llama-3-2-1b-instruct,no,0
599,IFBench_299,llama-3-2-1b-instruct,no,0
600,IFBench_0,gpt-5-nano,base,1
601,IFBench_1,gpt-5-nano,base,1
602,IFBench_2,gpt-5-nano,base,0
603,IFBench_3,gpt-5-nano,base,1
604,IFBench_4,gpt-5-nano,base,0
605,IFBench_5,gpt-5-nano,base,1
606,IFBench_6,gpt-5-nano,base,1
607,IFBench_7,gpt-5-nano,base,1
608,IFBench_8,gpt-5-nano,base,1
609,IFBench_9,gpt-5-nano,base,1
610,IFBench_10,gpt-5-nano,base,0
611,IFBench_11,gpt-5-nano,base,0
612,IFBench_12,gpt-5-nano,base,0
613,IFBench_13,gpt-5-nano,base,0
614,IFBench_14,gpt-5-nano,base,0
615,IFBench_15,gpt-5-nano,base,1
616,IFBench_16,gpt-5-nano,base,0
617,IFBench_17,gpt-5-nano,base,1
618,IFBench_18,gpt-5-nano,base,1
619,IFBench_19,gpt-5-nano,base,1
620,IFBench_20,gpt-5-nano,base,0
621,IFBench_21,gpt-5-nano,base,1
622,IFBench_22,gpt-5-nano,base,1
623,IFBench_23,gpt-5-nano,base,1
624,IFBench_24,gpt-5-nano,base,1
625,IFBench_25,gpt-5-nano,base,1
626,IFBench_26,gpt-5-nano,base,1
627,IFBench_27,gpt-5-nano,base,1
628,IFBench_28,gpt-5-nano,base,1
629,IFBench_29,gpt-5-nano,base,1
630,IFBench_30,gpt-5-nano,base,1
631,IFBench_31,gpt-5-nano,base,1
632,IFBench_32,gpt-5-nano,base,1
633,IFBench_33,gpt-5-nano,base,1
634,IFBench_34,gpt-5-nano,base,1
635,IFBench_35,gpt-5-nano,base,1
636,IFBench_36,gpt-5-nano,base,1
637,IFBench_37,gpt-5-nano,base,0
638,IFBench_38,gpt-5-nano,base,1
639,IFBench_39,gpt-5-nano,base,0
640,IFBench_40,gpt-5-nano,base,0
641,IFBench_41,gpt-5-nano,base,0
642,IFBench_42,gpt-5-nano,base,0
643,IFBench_43,gpt-5-nano,base,0
644,IFBench_44,gpt-5-nano,base,1
645,IFBench_45,gpt-5-nano,base,1
646,IFBench_46,gpt-5-nano,base,0
647,IFBench_47,gpt-5-nano,base,1
648,IFBench_48,gpt-5-nano,base,0
649,IFBench_49,gpt-5-nano,base,0
650,IFBench_50,gpt-5-nano,base,0
651,IFBench_51,gpt-5-nano,base,0
652,IFBench_52,gpt-5-nano,base,1
653,IFBench_53,gpt-5-nano,base,1
654,IFBench_54,gpt-5-nano,base,1
655,IFBench_55,gpt-5-nano,base,1
656,IFBench_56,gpt-5-nano,base,1
657,IFBench_57,gpt-5-nano,base,1
658,IFBench_58,gpt-5-nano,base,1
659,IFBench_59,gpt-5-nano,base,1
660,IFBench_60,gpt-5-nano,base,1
661,IFBench_61,gpt-5-nano,base,1
662,IFBench_62,gpt-5-nano,base,0
663,IFBench_63,gpt-5-nano,base,0
664,IFBench_64,gpt-5-nano,base,0
665,IFBench_65,gpt-5-nano,base,1
666,IFBench_66,gpt-5-nano,base,1
667,IFBench_67,gpt-5-nano,base,1
668,IFBench_68,gpt-5-nano,base,1
669,IFBench_69,gpt-5-nano,base,1
670,IFBench_70,gpt-5-nano,base,1
671,IFBench_71,gpt-5-nano,base,0
672,IFBench_72,gpt-5-nano,base,0
673,IFBench_73,gpt-5-nano,base,1
674,IFBench_74,gpt-5-nano,base,0
675,IFBench_75,gpt-5-nano,base,1
676,IFBench_76,gpt-5-nano,base,1
677,IFBench_77,gpt-5-nano,base,1
678,IFBench_78,gpt-5-nano,base,1
679,IFBench_79,gpt-5-nano,base,1
680,IFBench_80,gpt-5-nano,base,0
681,IFBench_81,gpt-5-nano,base,1
682,IFBench_82,gpt-5-nano,base,1
683,IFBench_83,gpt-5-nano,base,0
684,IFBench_84,gpt-5-nano,base,1
685,IFBench_85,gpt-5-nano,base,1
686,IFBench_86,gpt-5-nano,base,1
687,IFBench_87,gpt-5-nano,base,0
688,IFBench_88,gpt-5-nano,base,0
689,IFBench_89,gpt-5-nano,base,1
690,IFBench_90,gpt-5-nano,base,1
691,IFBench_91,gpt-5-nano,base,1
692,IFBench_92,gpt-5-nano,base,1
693,IFBench_93,gpt-5-nano,base,1
694,IFBench_94,gpt-5-nano,base,1
695,IFBench_95,gpt-5-nano,base,0
696,IFBench_96,gpt-5-nano,base,1
697,IFBench_97,gpt-5-nano,base,1
698,IFBench_98,gpt-5-nano,base,1
699,IFBench_99,gpt-5-nano,base,1
700,IFBench_100,gpt-5-nano,base,1
701,IFBench_101,gpt-5-nano,base,1
702,IFBench_102,gpt-5-nano,base,1
703,IFBench_103,gpt-5-nano,base,1
704,IFBench_104,gpt-5-nano,base,1
705,IFBench_105,gpt-5-nano,base,0
706,IFBench_106,gpt-5-nano,base,1
707,IFBench_107,gpt-5-nano,base,1
708,IFBench_108,gpt-5-nano,base,1
709,IFBench_109,gpt-5-nano,base,0
710,IFBench_110,gpt-5-nano,base,1
711,IFBench_111,gpt-5-nano,base,0
712,IFBench_112,gpt-5-nano,base,1
713,IFBench_113,gpt-5-nano,base,1
714,IFBench_114,gpt-5-nano,base,0
715,IFBench_115,gpt-5-nano,base,1
716,IFBench_116,gpt-5-nano,base,1
717,IFBench_117,gpt-5-nano,base,1
718,IFBench_118,gpt-5-nano,base,0
719,IFBench_119,gpt-5-nano,base,0
720,IFBench_120,gpt-5-nano,base,1
721,IFBench_121,gpt-5-nano,base,0
722,IFBench_122,gpt-5-nano,base,1
723,IFBench_123,gpt-5-nano,base,1
724,IFBench_124,gpt-5-nano,base,1
725,IFBench_125,gpt-5-nano,base,0
726,IFBench_126,gpt-5-nano,base,1
727,IFBench_127,gpt-5-nano,base,1
728,IFBench_128,gpt-5-nano,base,1
729,IFBench_129,gpt-5-nano,base,1
730,IFBench_130,gpt-5-nano,base,1
731,IFBench_131,gpt-5-nano,base,1
732,IFBench_132,gpt-5-nano,base,1
733,IFBench_133,gpt-5-nano,base,1
734,IFBench_134,gpt-5-nano,base,1
735,IFBench_135,gpt-5-nano,base,1
736,IFBench_136,gpt-5-nano,base,1
737,IFBench_137,gpt-5-nano,base,1
738,IFBench_138,gpt-5-nano,base,1
739,IFBench_139,gpt-5-nano,base,1
740,IFBench_140,gpt-5-nano,base,1
741,IFBench_141,gpt-5-nano,base,1
742,IFBench_142,gpt-5-nano,base,1
743,IFBench_143,gpt-5-nano,base,1
744,IFBench_144,gpt-5-nano,base,0
745,IFBench_145,gpt-5-nano,base,0
746,IFBench_146,gpt-5-nano,base,0
747,IFBench_147,gpt-5-nano,base,0
748,IFBench_148,gpt-5-nano,base,0
749,IFBench_149,gpt-5-nano,base,0
750,IFBench_150,gpt-5-nano,base,0
751,IFBench_151,gpt-5-nano,base,0
752,IFBench_152,gpt-5-nano,base,1
753,IFBench_153,gpt-5-nano,base,0
754,IFBench_154,gpt-5-nano,base,1
755,IFBench_155,gpt-5-nano,base,0
756,IFBench_156,gpt-5-nano,base,1
757,IFBench_157,gpt-5-nano,base,0
758,IFBench_158,gpt-5-nano,base,0
759,IFBench_159,gpt-5-nano,base,0
760,IFBench_160,gpt-5-nano,base,0
761,IFBench_161,gpt-5-nano,base,1
762,IFBench_162,gpt-5-nano,base,1
763,IFBench_163,gpt-5-nano,base,1
764,IFBench_164,gpt-5-nano,base,1
765,IFBench_165,gpt-5-nano,base,1
766,IFBench_166,gpt-5-nano,base,0
767,IFBench_167,gpt-5-nano,base,0
768,IFBench_168,gpt-5-nano,base,0
769,IFBench_169,gpt-5-nano,base,1
770,IFBench_170,gpt-5-nano,base,0
771,IFBench_171,gpt-5-nano,base,1
772,IFBench_172,gpt-5-nano,base,1
773,IFBench_173,gpt-5-nano,base,0
774,IFBench_174,gpt-5-nano,base,1
775,IFBench_175,gpt-5-nano,base,0
776,IFBench_176,gpt-5-nano,base,1
777,IFBench_177,gpt-5-nano,base,1
778,IFBench_178,gpt-5-nano,base,1
779,IFBench_179,gpt-5-nano,base,1
780,IFBench_180,gpt-5-nano,base,0
781,IFBench_181,gpt-5-nano,base,1
782,IFBench_182,gpt-5-nano,base,1
783,IFBench_183,gpt-5-nano,base,1
784,IFBench_184,gpt-5-nano,base,1
785,IFBench_185,gpt-5-nano,base,1
786,IFBench_186,gpt-5-nano,base,1
787,IFBench_187,gpt-5-nano,base,1
788,IFBench_188,gpt-5-nano,base,0
789,IFBench_189,gpt-5-nano,base,1
790,IFBench_190,gpt-5-nano,base,1
791,IFBench_191,gpt-5-nano,base,1
792,IFBench_192,gpt-5-nano,base,0
793,IFBench_193,gpt-5-nano,base,1
794,IFBench_194,gpt-5-nano,base,1
795,IFBench_195,gpt-5-nano,base,1
796,IFBench_196,gpt-5-nano,base,0
797,IFBench_197,gpt-5-nano,base,0
798,IFBench_198,gpt-5-nano,base,1
799,IFBench_199,gpt-5-nano,base,1
800,IFBench_200,gpt-5-nano,base,0
801,IFBench_201,gpt-5-nano,base,0
802,IFBench_202,gpt-5-nano,base,0
803,IFBench_203,gpt-5-nano,base,0
804,IFBench_204,gpt-5-nano,base,0
805,IFBench_205,gpt-5-nano,base,0
806,IFBench_206,gpt-5-nano,base,0
807,IFBench_207,gpt-5-nano,base,1
808,IFBench_208,gpt-5-nano,base,1
809,IFBench_209,gpt-5-nano,base,1
810,IFBench_210,gpt-5-nano,base,0
811,IFBench_211,gpt-5-nano,base,0
812,IFBench_212,gpt-5-nano,base,0
813,IFBench_213,gpt-5-nano,base,0
814,IFBench_214,gpt-5-nano,base,1
815,IFBench_215,gpt-5-nano,base,0
816,IFBench_216,gpt-5-nano,base,0
817,IFBench_217,gpt-5-nano,base,1
818,IFBench_218,gpt-5-nano,base,0
819,IFBench_219,gpt-5-nano,base,1
820,IFBench_220,gpt-5-nano,base,1
821,IFBench_221,gpt-5-nano,base,1
822,IFBench_222,gpt-5-nano,base,0
823,IFBench_223,gpt-5-nano,base,0
824,IFBench_224,gpt-5-nano,base,1
825,IFBench_225,gpt-5-nano,base,1
826,IFBench_226,gpt-5-nano,base,1
827,IFBench_227,gpt-5-nano,base,0
828,IFBench_228,gpt-5-nano,base,1
829,IFBench_229,gpt-5-nano,base,0
830,IFBench_230,gpt-5-nano,base,1
831,IFBench_231,gpt-5-nano,base,0
832,IFBench_232,gpt-5-nano,base,0
833,IFBench_233,gpt-5-nano,base,0
834,IFBench_234,gpt-5-nano,base,1
835,IFBench_235,gpt-5-nano,base,1
836,IFBench_236,gpt-5-nano,base,1
837,IFBench_237,gpt-5-nano,base,1
838,IFBench_238,gpt-5-nano,base,1
839,IFBench_239,gpt-5-nano,base,1
840,IFBench_240,gpt-5-nano,base,1
841,IFBench_241,gpt-5-nano,base,1
842,IFBench_242,gpt-5-nano,base,1
843,IFBench_243,gpt-5-nano,base,1
844,IFBench_244,gpt-5-nano,base,1
845,IFBench_245,gpt-5-nano,base,1
846,IFBench_246,gpt-5-nano,base,1
847,IFBench_247,gpt-5-nano,base,1
848,IFBench_248,gpt-5-nano,base,1
849,IFBench_249,gpt-5-nano,base,1
850,IFBench_250,gpt-5-nano,base,1
851,IFBench_251,gpt-5-nano,base,0
852,IFBench_252,gpt-5-nano,base,0
853,IFBench_253,gpt-5-nano,base,0
854,IFBench_254,gpt-5-nano,base,1
855,IFBench_255,gpt-5-nano,base,0
856,IFBench_256,gpt-5-nano,base,0
857,IFBench_257,gpt-5-nano,base,1
858,IFBench_258,gpt-5-nano,base,0
859,IFBench_259,gpt-5-nano,base,0
860,IFBench_260,gpt-5-nano,base,0
861,IFBench_261,gpt-5-nano,base,1
862,IFBench_262,gpt-5-nano,base,1
863,IFBench_263,gpt-5-nano,base,1
864,IFBench_264,gpt-5-nano,base,1
865,IFBench_265,gpt-5-nano,base,1
866,IFBench_266,gpt-5-nano,base,0
867,IFBench_267,gpt-5-nano,base,1
868,IFBench_268,gpt-5-nano,base,0
869,IFBench_269,gpt-5-nano,base,1
870,IFBench_270,gpt-5-nano,base,1
871,IFBench_271,gpt-5-nano,base,1
872,IFBench_272,gpt-5-nano,base,1
873,IFBench_273,gpt-5-nano,base,1
874,IFBench_274,gpt-5-nano,base,1
875,IFBench_275,gpt-5-nano,base,1
876,IFBench_276,gpt-5-nano,base,1
877,IFBench_277,gpt-5-nano,base,1
878,IFBench_278,gpt-5-nano,base,0
879,IFBench_279,gpt-5-nano,base,0
880,IFBench_280,gpt-5-nano,base,1
881,IFBench_281,gpt-5-nano,base,0
882,IFBench_282,gpt-5-nano,base,1
883,IFBench_283,gpt-5-nano,base,1
884,IFBench_284,gpt-5-nano,base,0
885,IFBench_285,gpt-5-nano,base,0
886,IFBench_286,gpt-5-nano,base,0
887,IFBench_287,gpt-5-nano,base,0
888,IFBench_288,gpt-5-nano,base,0
889,IFBench_289,gpt-5-nano,base,1
890,IFBench_290,gpt-5-nano,base,0
891,IFBench_291,gpt-5-nano,base,0
892,IFBench_292,gpt-5-nano,base,1
893,IFBench_293,gpt-5-nano,base,1
894,IFBench_294,gpt-5-nano,base,1
895,IFBench_295,gpt-5-nano,base,1
896,IFBench_296,gpt-5-nano,base,1
897,IFBench_297,gpt-5-nano,base,1
898,IFBench_298,gpt-5-nano,base,1
899,IFBench_299,gpt-5-nano,base,1
900,IFBench_0,gpt-5-nano,helpful,1
901,IFBench_1,gpt-5-nano,helpful,1
902,IFBench_2,gpt-5-nano,helpful,1
903,IFBench_3,gpt-5-nano,helpful,0
904,IFBench_4,gpt-5-nano,helpful,1
905,IFBench_5,gpt-5-nano,helpful,0
906,IFBench_6,gpt-5-nano,helpful,1
907,IFBench_7,gpt-5-nano,helpful,1
908,IFBench_8,gpt-5-nano,helpful,1
909,IFBench_9,gpt-5-nano,helpful,1
910,IFBench_10,gpt-5-nano,helpful,0
911,IFBench_11,gpt-5-nano,helpful,0
912,IFBench_12,gpt-5-nano,helpful,0
913,IFBench_13,gpt-5-nano,helpful,0
914,IFBench_14,gpt-5-nano,helpful,1
915,IFBench_15,gpt-5-nano,helpful,0
916,IFBench_16,gpt-5-nano,helpful,0
917,IFBench_17,gpt-5-nano,helpful,1
918,IFBench_18,gpt-5-nano,helpful,1
919,IFBench_19,gpt-5-nano,helpful,1
920,IFBench_20,gpt-5-nano,helpful,1
921,IFBench_21,gpt-5-nano,helpful,1
922,IFBench_22,gpt-5-nano,helpful,1
923,IFBench_23,gpt-5-nano,helpful,1
924,IFBench_24,gpt-5-nano,helpful,1
925,IFBench_25,gpt-5-nano,helpful,1
926,IFBench_26,gpt-5-nano,helpful,1
927,IFBench_27,gpt-5-nano,helpful,1
928,IFBench_28,gpt-5-nano,helpful,1
929,IFBench_29,gpt-5-nano,helpful,1
930,IFBench_30,gpt-5-nano,helpful,1
931,IFBench_31,gpt-5-nano,helpful,1
932,IFBench_32,gpt-5-nano,helpful,1
933,IFBench_33,gpt-5-nano,helpful,1
934,IFBench_34,gpt-5-nano,helpful,1
935,IFBench_35,gpt-5-nano,helpful,0
936,IFBench_36,gpt-5-nano,helpful,1
937,IFBench_37,gpt-5-nano,helpful,0
938,IFBench_38,gpt-5-nano,helpful,1
939,IFBench_39,gpt-5-nano,helpful,0
940,IFBench_40,gpt-5-nano,helpful,0
941,IFBench_41,gpt-5-nano,helpful,1
942,IFBench_42,gpt-5-nano,helpful,0
943,IFBench_43,gpt-5-nano,helpful,1
944,IFBench_44,gpt-5-nano,helpful,1
945,IFBench_45,gpt-5-nano,helpful,1
946,IFBench_46,gpt-5-nano,helpful,1
947,IFBench_47,gpt-5-nano,helpful,1
948,IFBench_48,gpt-5-nano,helpful,1
949,IFBench_49,gpt-5-nano,helpful,1
950,IFBench_50,gpt-5-nano,helpful,0
951,IFBench_51,gpt-5-nano,helpful,0
952,IFBench_52,gpt-5-nano,helpful,1
953,IFBench_53,gpt-5-nano,helpful,1
954,IFBench_54,gpt-5-nano,helpful,1
955,IFBench_55,gpt-5-nano,helpful,1
956,IFBench_56,gpt-5-nano,helpful,1
957,IFBench_57,gpt-5-nano,helpful,1
958,IFBench_58,gpt-5-nano,helpful,1
959,IFBench_59,gpt-5-nano,helpful,1
960,IFBench_60,gpt-5-nano,helpful,0
961,IFBench_61,gpt-5-nano,helpful,0
962,IFBench_62,gpt-5-nano,helpful,0
963,IFBench_63,gpt-5-nano,helpful,1
964,IFBench_64,gpt-5-nano,helpful,0
965,IFBench_65,gpt-5-nano,helpful,1
966,IFBench_66,gpt-5-nano,helpful,1
967,IFBench_67,gpt-5-nano,helpful,1
968,IFBench_68,gpt-5-nano,helpful,1
969,IFBench_69,gpt-5-nano,helpful,1
970,IFBench_70,gpt-5-nano,helpful,1
971,IFBench_71,gpt-5-nano,helpful,1
972,IFBench_72,gpt-5-nano,helpful,0
973,IFBench_73,gpt-5-nano,helpful,1
974,IFBench_74,gpt-5-nano,helpful,0
975,IFBench_75,gpt-5-nano,helpful,1
976,IFBench_76,gpt-5-nano,helpful,1
977,IFBench_77,gpt-5-nano,helpful,1
978,IFBench_78,gpt-5-nano,helpful,1
979,IFBench_79,gpt-5-nano,helpful,1
980,IFBench_80,gpt-5-nano,helpful,0
981,IFBench_81,gpt-5-nano,helpful,0
982,IFBench_82,gpt-5-nano,helpful,1
983,IFBench_83,gpt-5-nano,helpful,0
984,IFBench_84,gpt-5-nano,helpful,1
985,IFBench_85,gpt-5-nano,helpful,1
986,IFBench_86,gpt-5-nano,helpful,1
987,IFBench_87,gpt-5-nano,helpful,1
988,IFBench_88,gpt-5-nano,helpful,0
989,IFBench_89,gpt-5-nano,helpful,1
990,IFBench_90,gpt-5-nano,helpful,1
991,IFBench_91,gpt-5-nano,helpful,1
992,IFBench_92,gpt-5-nano,helpful,1
993,IFBench_93,gpt-5-nano,helpful,1
994,IFBench_94,gpt-5-nano,helpful,1
995,IFBench_95,gpt-5-nano,helpful,0
996,IFBench_96,gpt-5-nano,helpful,1
997,IFBench_97,gpt-5-nano,helpful,1
998,IFBench_98,gpt-5-nano,helpful,1
999,IFBench_99,gpt-5-nano,helpful,1
1000,IFBench_100,gpt-5-nano,helpful,1
1001,IFBench_101,gpt-5-nano,helpful,1
1002,IFBench_102,gpt-5-nano,helpful,1
1003,IFBench_103,gpt-5-nano,helpful,1
1004,IFBench_104,gpt-5-nano,helpful,1
1005,IFBench_105,gpt-5-nano,helpful,0
1006,IFBench_106,gpt-5-nano,helpful,1
1007,IFBench_107,gpt-5-nano,helpful,1
1008,IFBench_108,gpt-5-nano,helpful,1
1009,IFBench_109,gpt-5-nano,helpful,1
1010,IFBench_110,gpt-5-nano,helpful,0
1011,IFBench_111,gpt-5-nano,helpful,0
1012,IFBench_112,gpt-5-nano,helpful,1
1013,IFBench_113,gpt-5-nano,helpful,1
1014,IFBench_114,gpt-5-nano,helpful,1
1015,IFBench_115,gpt-5-nano,helpful,1
1016,IFBench_116,gpt-5-nano,helpful,1
1017,IFBench_117,gpt-5-nano,helpful,1
1018,IFBench_118,gpt-5-nano,helpful,1
1019,IFBench_119,gpt-5-nano,helpful,1
1020,IFBench_120,gpt-5-nano,helpful,1
1021,IFBench_121,gpt-5-nano,helpful,0
1022,IFBench_122,gpt-5-nano,helpful,0
1023,IFBench_123,gpt-5-nano,helpful,1
1024,IFBench_124,gpt-5-nano,helpful,1
1025,IFBench_125,gpt-5-nano,helpful,1
1026,IFBench_126,gpt-5-nano,helpful,1
1027,IFBench_127,gpt-5-nano,helpful,1
1028,IFBench_128,gpt-5-nano,helpful,1
1029,IFBench_129,gpt-5-nano,helpful,1
1030,IFBench_130,gpt-5-nano,helpful,1
1031,IFBench_131,gpt-5-nano,helpful,1
1032,IFBench_132,gpt-5-nano,helpful,1
1033,IFBench_133,gpt-5-nano,helpful,1
1034,IFBench_134,gpt-5-nano,helpful,1
1035,IFBench_135,gpt-5-nano,helpful,1
1036,IFBench_136,gpt-5-nano,helpful,1
1037,IFBench_137,gpt-5-nano,helpful,1
1038,IFBench_138,gpt-5-nano,helpful,1
1039,IFBench_139,gpt-5-nano,helpful,1
1040,IFBench_140,gpt-5-nano,helpful,1
1041,IFBench_141,gpt-5-nano,helpful,1
1042,IFBench_142,gpt-5-nano,helpful,1
1043,IFBench_143,gpt-5-nano,helpful,0
1044,IFBench_144,gpt-5-nano,helpful,0
1045,IFBench_145,gpt-5-nano,helpful,0
1046,IFBench_146,gpt-5-nano,helpful,0
1047,IFBench_147,gpt-5-nano,helpful,0
1048,IFBench_148,gpt-5-nano,helpful,0
1049,IFBench_149,gpt-5-nano,helpful,0
1050,IFBench_150,gpt-5-nano,helpful,0
1051,IFBench_151,gpt-5-nano,helpful,0
1052,IFBench_152,gpt-5-nano,helpful,1
1053,IFBench_153,gpt-5-nano,helpful,0
1054,IFBench_154,gpt-5-nano,helpful,0
1055,IFBench_155,gpt-5-nano,helpful,1
1056,IFBench_156,gpt-5-nano,helpful,1
1057,IFBench_157,gpt-5-nano,helpful,1
1058,IFBench_158,gpt-5-nano,helpful,0
1059,IFBench_159,gpt-5-nano,helpful,0
1060,IFBench_160,gpt-5-nano,helpful,1
1061,IFBench_161,gpt-5-nano,helpful,1
1062,IFBench_162,gpt-5-nano,helpful,1
1063,IFBench_163,gpt-5-nano,helpful,1
1064,IFBench_164,gpt-5-nano,helpful,1
1065,IFBench_165,gpt-5-nano,helpful,1
1066,IFBench_166,gpt-5-nano,helpful,1
1067,IFBench_167,gpt-5-nano,helpful,0
1068,IFBench_168,gpt-5-nano,helpful,0
1069,IFBench_169,gpt-5-nano,helpful,0
1070,IFBench_170,gpt-5-nano,helpful,0
1071,IFBench_171,gpt-5-nano,helpful,1
1072,IFBench_172,gpt-5-nano,helpful,1
1073,IFBench_173,gpt-5-nano,helpful,0
1074,IFBench_174,gpt-5-nano,helpful,1
1075,IFBench_175,gpt-5-nano,helpful,0
1076,IFBench_176,gpt-5-nano,helpful,1
1077,IFBench_177,gpt-5-nano,helpful,1
1078,IFBench_178,gpt-5-nano,helpful,1
1079,IFBench_179,gpt-5-nano,helpful,1
1080,IFBench_180,gpt-5-nano,helpful,0
1081,IFBench_181,gpt-5-nano,helpful,0
1082,IFBench_182,gpt-5-nano,helpful,0
1083,IFBench_183,gpt-5-nano,helpful,1
1084,IFBench_184,gpt-5-nano,helpful,0
1085,IFBench_185,gpt-5-nano,helpful,1
1086,IFBench_186,gpt-5-nano,helpful,1
1087,IFBench_187,gpt-5-nano,helpful,1
1088,IFBench_188,gpt-5-nano,helpful,0
1089,IFBench_189,gpt-5-nano,helpful,1
1090,IFBench_190,gpt-5-nano,helpful,1
1091,IFBench_191,gpt-5-nano,helpful,1
1092,IFBench_192,gpt-5-nano,helpful,0
1093,IFBench_193,gpt-5-nano,helpful,1
1094,IFBench_194,gpt-5-nano,helpful,1
1095,IFBench_195,gpt-5-nano,helpful,1
1096,IFBench_196,gpt-5-nano,helpful,1
1097,IFBench_197,gpt-5-nano,helpful,1
1098,IFBench_198,gpt-5-nano,helpful,1
1099,IFBench_199,gpt-5-nano,helpful,0
1100,IFBench_200,gpt-5-nano,helpful,0
1101,IFBench_201,gpt-5-nano,helpful,1
1102,IFBench_202,gpt-5-nano,helpful,1
1103,IFBench_203,gpt-5-nano,helpful,1
1104,IFBench_204,gpt-5-nano,helpful,1
1105,IFBench_205,gpt-5-nano,helpful,1
1106,IFBench_206,gpt-5-nano,helpful,1
1107,IFBench_207,gpt-5-nano,helpful,1
1108,IFBench_208,gpt-5-nano,helpful,0
